tag60_unix_nanoseconds,packet_no,tag1128,tag9,tag35,tag49,tag75,tag34,tag52,tag60,tag5799,tag268,tag268_no,tag279,tag269,tag48,tag55,tag83,tag270,tag271,tag346,tag346_no,tag5797,tag37711,tag37705,tag37705_no,tag37,tag32,tag10,tag_pattern
1577370600032450259,2229,9,243,X,CME,20191226,3426660,20191226143000044355025,20191226143000032450259,00000001,1,1,0,2,149920,ZCH0,433525,388.0,8,2,1,1,21127069,2,1,703494301235,8,075,3
1577370600032450259,2229,9,243,X,CME,20191226,3426660,20191226143000044355025,20191226143000032450259,00000001,1,1,0,2,149920,ZCH0,433525,388.0,8,2,2,1,21127069,2,2,703494298705,8,075,3
1577370600032465429,2233,9,243,X,CME,20191226,3426662,20191226143000044376288,20191226143000032465429,00000001,1,1,0,2,149920,ZCH0,433528,388.0,3,2,1,1,21127070,2,1,703494301236,3,077,3
1577370600032465429,2233,9,243,X,CME,20191226,3426662,20191226143000044376288,20191226143000032465429,00000001,1,1,0,2,149920,ZCH0,433528,388.0,3,2,2,1,21127070,2,2,703494298705,3,077,3
1577370600032656111,2243,9,243,X,CME,20191226,3426700,20191226143000045334575,20191226143000032656111,00000001,1,1,0,2,149920,ZCH0,433534,388.0,1,2,1,1,21127073,2,1,703494301276,1,052,3
1577370600032656111,2243,9,243,X,CME,20191226,3426700,20191226143000045334575,20191226143000032656111,00000001,1,1,0,2,149920,ZCH0,433534,388.0,1,2,2,1,21127073,2,2,703494298705,1,052,3
1577370600037280649,2275,9,244,X,CME,20191226,3427235,20191226143000055137647,20191226143000037280649,00000001,1,1,0,2,149920,ZCH0,433554,388.25,1,2,1,1,21127081,2,1,703494302103,1,119,3
1577370600037280649,2275,9,244,X,CME,20191226,3427235,20191226143000055137647,20191226143000037280649,00000001,1,1,0,2,149920,ZCH0,433554,388.25,1,2,2,1,21127081,2,2,703494264496,1,119,3
1577370600043753765,2313,9,243,X,CME,20191226,3427568,20191226143000061636846,20191226143000043753765,00000001,1,1,0,2,149920,ZCH0,433575,388.0,2,2,1,2,21127086,2,1,703494302383,2,085,3
1577370600043753765,2313,9,243,X,CME,20191226,3427568,20191226143000061636846,20191226143000043753765,00000001,1,1,0,2,149920,ZCH0,433575,388.0,2,2,2,2,21127086,2,2,703494301276,2,085,3
1577370600044109433,2317,9,306,X,CME,20191226,3427580,20191226143000061808431,20191226143000044109433,00000001,1,1,0,2,149920,ZCH0,433578,388.0,6,5,1,2,21127087,5,1,703494302392,6,011,3
1577370600044109433,2317,9,306,X,CME,20191226,3427580,20191226143000061808431,20191226143000044109433,00000001,1,1,0,2,149920,ZCH0,433578,388.0,6,5,2,2,21127087,5,2,703494301276,2,011,3
1577370600044109433,2317,9,306,X,CME,20191226,3427580,20191226143000061808431,20191226143000044109433,00000001,1,1,0,2,149920,ZCH0,433578,388.0,6,5,3,2,21127087,5,3,703494302381,1,011,3
1577370600044109433,2317,9,306,X,CME,20191226,3427580,20191226143000061808431,20191226143000044109433,00000001,1,1,0,2,149920,ZCH0,433578,388.0,6,5,4,2,21127087,5,4,703494302380,1,011,3
1577370600044109433,2317,9,306,X,CME,20191226,3427580,20191226143000061808431,20191226143000044109433,00000001,1,1,0,2,149920,ZCH0,433578,388.0,6,5,5,2,21127087,5,5,703494302379,2,011,3
1577370600051634311,2373,9,243,X,CME,20191226,3427974,20191226143000068652630,20191226143000051634311,00000001,1,1,0,2,149920,ZCH0,433602,388.0,1,2,1,2,21127096,2,1,703494302793,1,065,3
1577370600051634311,2373,9,243,X,CME,20191226,3427974,20191226143000068652630,20191226143000051634311,00000001,1,1,0,2,149920,ZCH0,433602,388.0,1,2,2,2,21127096,2,2,703494302379,1,065,3
1577370600052885077,2383,9,244,X,CME,20191226,3428024,20191226143000069586159,20191226143000052885077,00000001,1,1,0,2,149920,ZCH0,433607,388.25,1,2,1,1,21127098,2,1,703494302837,1,146,3
1577370600052885077,2383,9,244,X,CME,20191226,3428024,20191226143000069586159,20191226143000052885077,00000001,1,1,0,2,149920,ZCH0,433607,388.25,1,2,2,1,21127098,2,2,703494266750,1,146,3
1577370600058326863,2433,9,243,X,CME,20191226,3428359,20191226143000075665885,20191226143000058326863,00000001,1,1,0,2,149920,ZCH0,433618,388.0,1,2,1,2,21127106,2,1,703494303106,1,074,3
1577370600058326863,2433,9,243,X,CME,20191226,3428359,20191226143000075665885,20191226143000058326863,00000001,1,1,0,2,149920,ZCH0,433618,388.0,1,2,2,2,21127106,2,2,703494302380,1,074,3
