new_tag60_unix_nanoseconds,tag60,new_tag75,new_bid_01_price,new_bid_02_price,new_bid_03_price,new_bid_04_price,new_bid_05_price,new_bid_06_price,new_bid_07_price,new_bid_08_price,new_bid_09_price,new_bid_10_price,new_bid_11_price,new_bid_01_qty,new_bid_02_qty,new_bid_03_qty,new_bid_04_qty,new_bid_05_qty,new_bid_06_qty,new_bid_07_qty,new_bid_08_qty,new_bid_09_qty,new_bid_10_qty,new_bid_11_qty,new_ask_01_price,new_ask_02_price,new_ask_03_price,new_ask_04_price,new_ask_05_price,new_ask_06_price,new_ask_07_price,new_ask_08_price,new_ask_09_price,new_ask_10_price,new_ask_11_price,new_ask_01_qty,new_ask_02_qty,new_ask_03_qty,new_ask_04_qty,new_ask_05_qty,new_ask_06_qty,new_ask_07_qty,new_ask_08_qty,new_ask_09_qty,new_ask_10_qty,new_ask_11_qty,old_tag60_unix_nanoseconds,old_tag75,old_bid_01_price,old_bid_02_price,old_bid_03_price,old_bid_04_price,old_bid_05_price,old_bid_06_price,old_bid_07_price,old_bid_08_price,old_bid_09_price,old_bid_10_price,old_bid_11_price,old_bid_01_qty,old_bid_02_qty,old_bid_03_qty,old_bid_04_qty,old_bid_05_qty,old_bid_06_qty,old_bid_07_qty,old_bid_08_qty,old_bid_09_qty,old_bid_10_qty,old_bid_11_qty,old_ask_01_price,old_ask_02_price,old_ask_03_price,old_ask_04_price,old_ask_05_price,old_ask_06_price,old_ask_07_price,old_ask_08_price,old_ask_09_price,old_ask_10_price,old_ask_11_price,old_ask_01_qty,old_ask_02_qty,old_ask_03_qty,old_ask_04_qty,old_ask_05_qty,old_ask_06_qty,old_ask_07_qty,old_ask_08_qty,old_ask_09_qty,old_ask_10_qty,old_ask_11_qty
1577370707198019743,20191226143147198019743,20191226,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,32,146,192,177,129,210,155,105,201,89,138,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,206,99,114,148,131,309,167,106,105,91,82,1577370707198019743,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,8,11,71,1,68,56,198,221,77,116,641,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,1,94,7,26,87,278,66,1391,58,1100,68
1577370710076806411,20191226143150076806411,20191226,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,103,146,195,197,121,210,155,105,201,89,138,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,52,100,114,148,131,309,167,106,105,91,82,1577370710076806411,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,8,11,71,1,68,56,198,221,77,116,641,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,1,94,7,26,87,278,66,1391,58,1100,68
1577370729759686917,20191226143209759686917,20191226,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,44,151,171,197,121,209,156,105,201,89,138,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,196,100,114,148,131,309,167,106,105,91,82,1577370729759686917,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,8,11,71,1,68,56,198,221,77,116,641,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,1,94,7,26,87,278,66,1391,58,1100,68
1577370739490793773,20191226143219490793773,20191226,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,25,148,173,197,125,209,156,105,201,89,138,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,199,101,114,148,131,309,167,106,105,91,82,1577370739490793773,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,8,11,71,1,68,56,198,221,77,116,641,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,1,94,7,26,87,278,66,1391,58,1100,68
1577370746377939463,20191226143226377939463,20191226,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,132,159,187,125,209,156,105,201,89,138,71,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,34,109,127,124,148,132,309,167,106,105,91,1577370746377939463,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,8,11,71,1,68,56,198,221,77,116,641,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,1,94,7,26,87,278,66,1391,58,1100,68
1577370757414179065,20191226143237414179065,20191226,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,108,160,187,125,210,156,105,201,89,138,71,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,53,108,129,124,148,132,309,167,106,105,91,1577370757414179065,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,8,11,71,1,68,56,198,221,77,116,641,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,1,94,7,26,87,278,66,1391,58,1100,68
1577370765813499949,20191226143245813499949,20191226,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,110,160,187,125,210,156,105,201,89,138,71,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,70,108,129,124,148,132,309,167,106,105,91,1577370765813499949,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,8,11,71,1,68,56,198,221,77,116,641,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,1,94,7,26,87,278,66,1391,58,1100,68
1577370770515987791,20191226143250515987791,20191226,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,111,160,187,125,210,156,105,101,189,138,71,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,74,107,168,124,148,132,309,167,106,105,91,1577370770515987791,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,8,11,71,1,68,56,198,221,77,116,641,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,1,94,7,26,87,278,66,1391,58,1100,68
1577370781110339799,20191226143301110339799,20191226,388.75,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,84,214,160,182,198,126,211,256,105,101,189,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,211,89,139,133,310,167,106,105,91,82,96,1577370781110339799,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,8,11,71,1,68,56,198,221,77,116,641,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,94,7,26,87,278,66,1391,58,1100,68,94
1577370791749845035,20191226143311749845035,20191226,388.75,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,60,106,163,206,198,126,200,256,105,101,189,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,102,88,139,133,308,166,106,103,91,82,92,1577370791749845035,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,116,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,52,7,26,87,278,66,1391,58,1100,68,94
1577370800683055811,20191226143320683055811,20191226,388.75,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,88,109,163,206,198,126,200,258,105,101,189,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,100,88,139,131,328,166,106,103,91,82,92,1577370800683055811,20191226,388.75,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,1,7,8,5,70,1,68,56,198,221,77,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,52,7,26,87,278,66,1391,58,1100,68,94
1577370812295977347,20191226143332295977347,20191226,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,64,150,205,203,135,205,267,116,110,189,147,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,151,144,116,161,141,333,175,111,112,91,91,1577370812295977347,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,115,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,51,7,26,87,278,66,1391,58,1100,68,94
1577370827741092653,20191226143347741092653,20191226,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,71,149,205,203,135,205,266,116,110,189,147,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,42,286,123,161,141,333,175,111,112,91,91,1577370827741092653,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,50,7,26,86,278,66,1389,58,1100,68,94
1577370838387300983,20191226143358387300983,20191226,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,89,144,201,203,135,205,266,116,110,189,147,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,129,162,124,161,138,334,175,111,112,91,97,1577370838387300983,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,50,7,26,86,278,66,1389,58,1100,68,94
1577370844079100959,20191226143404079100959,20191226,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,242,144,211,203,135,205,267,117,110,189,147,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,244,102,161,138,334,180,111,112,91,97,92,1577370844079100959,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,50,7,26,86,278,66,1389,58,1100,68,94
1577370854157648041,20191226143414157648041,20191226,388.75,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,22,107,179,221,203,135,205,267,117,111,189,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,240,102,151,138,333,180,111,112,91,97,92,1577370854157648041,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,31,7,26,86,278,66,1389,58,1100,68,94
1577370869120869211,20191226143429120869211,20191226,388.75,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,51,110,179,221,203,135,205,267,117,111,189,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,121,103,150,136,334,181,111,112,92,97,92,1577370869120869211,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,28,7,26,86,278,66,1389,58,1100,68,94
1577370871800711833,20191226143431800711833,20191226,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,64,179,194,135,205,268,117,111,189,147,71,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,74,129,201,137,160,136,334,181,111,112,92,1577370871800711833,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,27,7,26,86,278,66,1389,58,1100,68,94
1577370882858005621,20191226143442858005621,20191226,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,106,179,188,135,205,268,117,111,189,147,71,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,68,145,203,145,151,136,334,181,111,112,92,1577370882858005621,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,27,7,26,86,278,66,1389,58,1100,68,94
1577370890502875723,20191226143450502875723,20191226,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,66,179,188,135,225,250,119,115,191,145,67,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,68,146,205,146,147,149,336,181,109,110,92,1577370890502875723,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,27,7,26,86,278,66,1389,58,1100,68,94
1577370903207089119,20191226143503207089119,20191226,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,96,179,193,136,225,250,121,114,189,143,75,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,69,146,204,146,152,149,335,181,109,110,96,1577370903207089119,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,27,7,26,86,278,66,1389,58,1100,68,94
1577370916908072091,20191226143516908072091,20191226,388.5,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,43,129,221,202,136,225,250,121,114,189,144,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,93,182,137,292,149,335,184,111,112,92,97,1577370916908072091,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,27,7,26,86,278,66,1389,58,1100,68,94
1577370927373001269,20191226143527373001269,20191226,388.25,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,77,209,212,136,207,250,122,114,189,146,71,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,42,267,202,147,293,149,336,184,111,114,92,1577370927373001269,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,27,7,26,86,278,66,1389,58,1100,68,94
1577370939965829141,20191226143539965829141,20191226,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,326,165,146,207,250,122,114,189,146,71,144,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,23,135,171,203,146,332,151,336,184,111,114,1577370939965829141,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,27,7,26,86,278,66,1389,58,1100,68,94
1577370942390079111,20191226143542390079111,20191226,388.0,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,345,169,147,207,250,123,114,189,146,71,144,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,31,213,195,212,146,332,159,336,184,111,114,1577370942390079111,20191226,388.0,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,7,8,5,70,1,68,56,198,221,77,114,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,391.0,391.25,391.5,27,7,26,86,278,66,1389,58,1100,68,94
